system:index,blue,cfmask,green,latitude,longitude,nbr,ndvi,nir,red,swir1,swir2,.geo,Y_Lat,X_Long,OBJECTID
1_1_LT51260521990186_0_3,772,4,1097,11.51802754,104.9263632,0.5355581,0.54337263,3336,987,1651,1009,NA,11.51802754,104.9263632,3
1_1_LT51260521990186_0_4,1506,4,1865,11.5031066,104.9310436,0.34863165,0.36299604,3967,1854,2784,1916,NA,11.5031066,104.9310436,4
1_1_LT51260521990218_0_0,448,0,757,11.64526631,104.9078894,0.6788225,0.7443506,3821,560,1910,731,NA,11.64526631,104.9078894,5
1_1_LT51260521990218_0_1,623,0,830,11.59833286,104.9175363,0.4519621,0.4202515,2146,876,1329,810,NA,11.59833286,104.9175363,1
1_1_LT51260521990218_0_2,3246,4,3601,11.54489019,104.9390123,0.2721117,0.110044315,4509,3615,3483,2580,NA,11.54489019,104.9390123,2
1_1_LT51260521990218_0_3,1056,0,1226,11.51802754,104.9263632,0.353331,0.2512093,1940,1161,1247,927,NA,11.51802754,104.9263632,3
1_1_LT51260521990218_0_4,397,1,446,11.5031066,104.9310436,0.45477387,0.1330724,579,443,299,217,NA,11.5031066,104.9310436,4
1_1_LT51260521990234_0_0,1195,4,1441,11.59833286,104.9175363,0.41333333,0.31149927,2703,1419,1715,1122,NA,11.59833286,104.9175363,1
1_1_LT51260521990234_0_1,1382,4,1768,11.54489019,104.9390123,0.45162287,0.09770921,2348,1930,1215,887,NA,11.54489019,104.9390123,2
1_1_LT51260521990234_0_2,1055,4,1261,11.64526631,104.9078894,0.490488,0.3752226,2703,1228,1398,924,NA,11.64526631,104.9078894,5
1_1_LT51260521990234_0_3,1224,4,1404,11.51802754,104.9263632,0.38332728,0.17975783,1900,1321,1188,847,NA,11.51802754,104.9263632,3
1_1_LT51260521990234_0_4,1187,4,1330,11.5031066,104.9310436,0.3256625,0.18001242,1901,1321,1134,967,NA,11.5031066,104.9310436,4
1_1_LT51260521990298_0_0,552,0,819,11.64526631,104.9078894,0.6332067,0.4,1505,645,644,338,NA,11.64526631,104.9078894,5
1_1_LT51260521990298_0_1,787,2,924,11.59833286,104.9175363,0.49416706,0.5638584,3202,893,1825,1084,NA,11.59833286,104.9175363,1
1_1_LT51260521990298_0_2,20000,4,6004,11.54489019,104.9390123,0.23973101,0.042647507,6821,6263,5465,4183,NA,11.54489019,104.9390123,2
1_1_LT51260521990298_0_3,587,4,750,11.51802754,104.9263632,0.7187353,0.5341196,1821,553,591,298,NA,11.51802754,104.9263632,3
1_1_LT51260521990298_0_4,537,1,680,11.5031066,104.9310436,0.7080925,0.091412745,591,492,251,101,NA,11.5031066,104.9310436,4
1_1_LT51260521990346_0_0,484,0,665,11.64526631,104.9078894,0.5299902,0.66639894,3112,623,1789,956,NA,11.64526631,104.9078894,5
1_1_LT51260521990346_0_1,293,1,507,11.51802754,104.9263632,0.5930435,0.09438471,458,379,138,117,NA,11.51802754,104.9263632,3
1_1_LT51260521990346_0_2,407,1,704,11.5031066,104.9310436,0.44,-0.1736527,414,588,198,161,NA,11.5031066,104.9310436,4
1_1_LT51260521990346_0_3,618,0,784,11.59833286,104.9175363,0.4456994,0.50045085,2496,831,1613,957,NA,11.59833286,104.9175363,1
1_1_LT51260521990346_0_4,540,1,823,11.54489019,104.9390123,0.72504705,-0.32547864,458,900,138,73,NA,11.54489019,104.9390123,2
1_1_LT51260521990362_0_0,394,0,607,11.64526631,104.9078894,0.46579805,0.6324063,2700,608,1899,984,NA,11.64526631,104.9078894,5
1_1_LT51260521990362_0_1,550,0,689,11.59833286,104.9175363,0.42294022,0.51028806,2202,714,1597,893,NA,11.59833286,104.9175363,1
1_1_LT51260521990362_0_2,488,1,808,11.54489019,104.9390123,0.6696035,-0.34879726,379,785,81,75,NA,11.54489019,104.9390123,2
1_1_LT51260521990362_0_3,389,1,523,11.51802754,104.9263632,0.6993988,0.041769043,424,390,142,75,NA,11.51802754,104.9263632,3
1_1_LT51260521990362_0_4,663,0,1050,11.5031066,104.9310436,0.726628,0.06438792,1339,1177,415,212,NA,11.5031066,104.9310436,4
1_1_LT51260521991029_0_0,446,0,663,11.51802754,104.9263632,0.7301855,0.35984096,1026,483,431,160,NA,11.51802754,104.9263632,3
1_1_LT51260521991029_0_1,403,0,620,11.5031066,104.9310436,0.64,0.7758751,3526,445,1663,774,NA,11.5031066,104.9310436,4
1_1_LT51260521991029_0_2,487,0,664,11.64526631,104.9078894,0.4171636,0.5954466,2733,693,2070,1124,NA,11.64526631,104.9078894,5
1_1_LT51260521991029_0_3,582,0,781,11.59833286,104.9175363,0.34307423,0.5019608,2298,762,1749,1124,NA,11.59833286,104.9175363,1
1_1_LT51260521991029_0_4,499,1,818,11.54489019,104.9390123,0.5908289,-0.31458968,451,865,137,116,NA,11.54489019,104.9390123,2
1_1_LT51260521991061_0_0,736,4,1071,11.59833286,104.9175363,0.28660437,0.35188216,2478,1188,2039,1374,NA,11.59833286,104.9175363,1
1_1_LT51260521991061_0_1,1189,4,1512,11.54489019,104.9390123,0.16852678,0.16204217,2094,1510,1949,1490,NA,11.54489019,104.9390123,2
1_1_LT51260521991061_0_2,412,0,690,11.64526631,104.9078894,0.5339806,0.6690141,3318,658,2071,1008,NA,11.64526631,104.9078894,5
1_1_LT51260521991061_0_3,561,0,860,11.51802754,104.9263632,0.5323661,0.57499284,2746,741,1621,838,NA,11.51802754,104.9263632,3
1_1_LT51260521991061_0_4,452,0,713,11.5031066,104.9310436,0.649537,0.7208404,3563,578,1621,757,NA,11.5031066,104.9310436,4
1_1_LT51260521991093_0_0,575,0,944,11.51802754,104.9263632,0.51376903,0.612875,3683,884,2097,1183,NA,11.51802754,104.9263632,3
1_1_LT51260521991093_0_1,657,0,1077,11.5031066,104.9310436,0.30395758,0.4613626,3196,1178,2697,1706,NA,11.5031066,104.9310436,4
1_1_LT51260521991093_0_2,382,0,669,11.64526631,104.9078894,0.5608791,0.7187803,3551,581,2027,999,NA,11.64526631,104.9078894,5
1_1_LT51260521991093_0_3,683,0,975,11.59833286,104.9175363,0.2505618,0.3309417,2226,1119,1974,1334,NA,11.59833286,104.9175363,1
1_1_LT51260521991093_0_4,446,1,644,11.54489019,104.9390123,0.4464,-0.1058358,452,559,216,173,NA,11.54489019,104.9390123,2
1_1_LT51260521991109_0_0,698,0,1014,11.64526631,104.9078894,0.5301488,0.6188898,3908,920,2353,1200,NA,11.64526631,104.9078894,5
1_1_LT51260521991109_0_1,786,2,1086,11.59833286,104.9175363,0.29463792,0.3448177,2342,1141,1865,1276,NA,11.59833286,104.9175363,1
1_1_LT51260521991109_0_2,792,4,981,11.54489019,104.9390123,0.4789916,-0.022825416,792,829,424,279,NA,11.54489019,104.9390123,2
1_1_LT51260521991109_0_3,868,2,1162,11.51802754,104.9263632,0.52437884,0.56202143,4080,1144,2473,1273,NA,11.51802754,104.9263632,3
1_1_LT51260521991109_0_4,2586,4,2858,11.5031066,104.9310436,0.15730807,0.16477352,4153,2978,3846,3024,NA,11.5031066,104.9310436,4
1_1_LT51260521991125_0_0,2128,4,2430,11.59833286,104.9175363,0.22254522,0.21469833,3785,2447,3073,2407,NA,11.59833286,104.9175363,1
1_1_LT51260521991125_0_1,759,1,956,11.54489019,104.9390123,0.41761658,-0.044025157,684,747,327,281,NA,11.54489019,104.9390123,2
1_1_LT51260521991125_0_2,592,0,852,11.64526631,104.9078894,0.55637705,0.65929496,3789,778,2212,1080,NA,11.64526631,104.9078894,5
1_1_LT51260521991125_0_3,640,2,746,11.51802754,104.9263632,0.63824886,0.5478955,2133,623,1092,471,NA,11.51802754,104.9263632,3
1_1_LT51260521991125_0_4,622,2,710,11.5031066,104.9310436,0.5044713,0.3528855,1430,684,914,471,NA,11.5031066,104.9310436,4
1_1_LT51260521991221_0_0,541,0,874,11.59833286,104.9175363,0.56967986,0.65376985,3334,698,1725,914,NA,11.59833286,104.9175363,1
1_1_LT51260521991221_0_1,849,0,1334,11.54489019,104.9390123,0.77530473,0.0032944,1675,1664,314,212,NA,11.54489019,104.9390123,2
1_1_LT51260521991221_0_2,523,0,874,11.64526631,104.9078894,0.6163122,0.71881557,3686,603,1908,875,NA,11.64526631,104.9078894,5
1_1_LT51260521991221_0_3,471,0,660,11.51802754,104.9263632,0.69921434,0.16730918,757,540,210,134,NA,11.51802754,104.9263632,3
1_1_LT51260521991221_0_4,453,0,552,11.5031066,104.9310436,0.627957,0.14006025,757,571,236,173,NA,11.5031066,104.9310436,4
1_1_LT51260521991285_0_0,3110,4,3219,11.64526631,104.9078894,0.35021618,0.021018216,3279,3144,2068,1578,NA,11.64526631,104.9078894,5
1_1_LT51260521991285_0_1,2586,4,2604,11.59833286,104.9175363,0.4331389,0.15655509,3317,2419,2068,1312,NA,11.59833286,104.9175363,1
1_1_LT51260521991285_0_2,2585,4,2701,11.54489019,104.9390123,0.513881,0.009444654,2672,2622,1257,858,NA,11.54489019,104.9390123,2
1_1_LT51260521991285_0_3,2571,4,2604,11.51802754,104.9263632,0.50859106,0.042755343,2634,2418,1309,858,NA,11.51802754,104.9263632,3
1_1_LT51260521991285_0_4,2434,4,2441,11.5031066,104.9310436,0.48557088,0.014132762,2368,2302,1157,820,NA,11.5031066,104.9310436,4
1_1_LT51260521991317_0_0,851,1,1145,11.51802754,104.9263632,0.72403103,0.04217432,1112,1022,292,178,NA,11.51802754,104.9263632,3
1_1_LT51260521991317_0_1,811,1,1105,11.5031066,104.9310436,0.6207148,0.042213883,1111,1021,373,260,NA,11.5031066,104.9310436,4
1_1_LT51260521991317_0_2,689,0,905,11.64526631,104.9078894,0.48428962,0.43907285,2173,847,1333,755,NA,11.64526631,104.9078894,5
1_1_LT51260521991317_0_3,883,0,1102,11.59833286,104.9175363,0.475972,0.48746654,3056,1053,1717,1085,NA,11.59833286,104.9175363,1
1_1_LT51260521991317_0_4,810,1,1143,11.54489019,104.9390123,0.65993786,-0.039532796,1069,1157,319,219,NA,11.54489019,104.9390123,2
1_1_LT51260521991333_0_0,468,1,630,11.51802754,104.9263632,0.93152636,0.12178956,677,530,181,24,NA,11.51802754,104.9263632,3
1_1_LT51260521991333_0_1,543,1,900,11.5031066,104.9310436,0.6498856,-0.008934708,721,734,238,153,NA,11.5031066,104.9310436,4
1_1_LT51260521991333_0_2,488,0,747,11.64526631,104.9078894,0.49590388,0.6245552,2739,633,1851,923,NA,11.64526631,104.9078894,5
1_1_LT51260521991333_0_3,598,0,862,11.59833286,104.9175363,0.4728513,0.54228574,2699,801,1682,966,NA,11.59833286,104.9175363,1
1_1_LT51260521991333_0_4,632,1,975,11.54489019,104.9390123,0.8405797,-0.1014151,762,934,181,66,NA,11.54489019,104.9390123,2
1_1_LT51260521992064_0_0,759,0,1027,11.59833286,104.9175363,0.293617,0.37985817,2432,1093,2028,1328,NA,11.59833286,104.9175363,1
1_1_LT51260521992064_0_1,708,1,914,11.54489019,104.9390123,0.61135757,-0.015718156,908,937,409,219,NA,11.54489019,104.9390123,2
1_1_LT51260521992064_0_2,621,0,861,11.64526631,104.9078894,0.4428635,0.5794597,3245,864,2302,1253,NA,11.64526631,104.9078894,5
1_1_LT51260521992064_0_3,1800,4,2153,11.51802754,104.9263632,0.2784727,0.27868313,3884,2191,3028,2192,NA,11.51802754,104.9263632,3
1_1_LT51260521992064_0_4,749,0,1109,11.5031066,104.9310436,0.39703673,0.49632016,3253,1095,2341,1404,NA,11.5031066,104.9310436,4
1_1_LT51260521992080_0_0,1001,0,1233,11.59833286,104.9175363,0.26459438,0.30960482,2502,1319,2059,1455,NA,11.59833286,104.9175363,1
1_1_LT51260521992080_0_1,940,1,1114,11.54489019,104.9390123,0.6494157,-0.0527325,988,1098,390,210,NA,11.54489019,104.9390123,2
1_1_LT51260521992080_0_2,914,0,1230,11.51802754,104.9263632,0.579051,0.5903232,4010,1033,2142,1069,NA,11.51802754,104.9263632,3
1_1_LT51260521992080_0_3,993,0,1308,11.5031066,104.9310436,0.26337922,0.3733638,3305,1508,3030,1927,NA,11.5031066,104.9310436,4
1_1_LT51260521992080_0_4,801,0,1037,11.64526631,104.9078894,0.48931578,0.53846157,3450,1035,2346,1183,NA,11.64526631,104.9078894,5
1_1_LT51260521992096_0_0,634,0,856,11.59833286,104.9175363,0.36488813,0.29734153,1586,859,1093,738,NA,11.59833286,104.9175363,1
1_1_LT51260521992096_0_1,2410,4,2612,11.54489019,104.9390123,0.26248592,0.13677092,3362,2553,2430,1964,NA,11.54489019,104.9390123,2
1_1_LT51260521992096_0_2,2910,4,3150,11.51802754,104.9263632,0.31401923,0.18869855,4649,3173,3279,2427,NA,11.51802754,104.9263632,3
1_1_LT51260521992096_0_3,3601,4,3826,11.5031066,104.9310436,0.2626074,0.13779174,5070,3842,3765,2961,NA,11.5031066,104.9310436,4
1_1_LT51260521992096_0_4,789,4,1011,11.64526631,104.9078894,0.4917473,0.454495,2621,983,1584,893,NA,11.64526631,104.9078894,5
1_1_LT51260521992112_0_0,693,0,997,11.59833286,104.9175363,0.3212874,0.4024573,2340,997,1891,1202,NA,11.59833286,104.9175363,1
1_1_LT51260521992112_0_1,625,1,853,11.54489019,104.9390123,0.70791525,-0.016688062,766,792,281,131,NA,11.54489019,104.9390123,2
1_1_LT51260521992112_0_2,522,0,801,11.64526631,104.9078894,0.5702118,0.6662804,3595,720,2049,984,NA,11.64526631,104.9078894,5
1_1_LT51260521992112_0_3,703,0,966,11.51802754,104.9263632,0.41181347,0.54607356,3406,1000,2430,1419,NA,11.51802754,104.9263632,3
1_1_LT51260521992112_0_4,829,0,1146,11.5031066,104.9310436,0.14981677,0.3278566,2667,1350,2923,1972,NA,11.5031066,104.9310436,4
1_1_LT51260521992192_0_0,395,2,543,11.51802754,104.9263632,0.658435,0.6779049,2787,535,1173,574,NA,11.51802754,104.9263632,3
1_1_LT51260521992192_0_1,605,2,800,11.5031066,104.9310436,0.41400856,0.46958303,2150,776,1463,891,NA,11.5031066,104.9310436,4
1_1_LT51260521992192_0_2,685,0,895,11.64526631,104.9078894,0.6147036,0.6911913,4195,766,2132,1001,NA,11.64526631,104.9078894,5
1_1_LT51260521992192_0_3,667,2,825,11.59833286,104.9175363,0.5370121,0.45570427,2284,854,1115,688,NA,11.59833286,104.9175363,1
1_1_LT51260521992192_0_4,903,2,1206,11.54489019,104.9390123,0.56689227,0.000997672,1505,1502,643,416,NA,11.54489019,104.9390123,2
1_1_LT51260521992272_0_0,529,1,622,11.51802754,104.9263632,0.8299712,0.13392857,635,485,86,59,NA,11.51802754,104.9263632,3
1_1_LT51260521992272_0_1,529,0,697,11.5031066,104.9310436,0.8053384,0.706857,3348,575,1022,361,NA,11.5031066,104.9310436,4
1_1_LT51260521992272_0_2,749,0,993,11.59833286,104.9175363,0.58175296,0.547255,3086,903,1657,816,NA,11.59833286,104.9175363,1
1_1_LT51260521992272_0_3,732,0,1214,11.54489019,104.9390123,0.82994926,-0.06666667,1442,1648,86,134,NA,11.54489019,104.9390123,2
1_1_LT51260521992272_0_4,638,0,881,11.64526631,104.9078894,0.6627155,0.6203728,3086,723,1454,626,NA,11.64526631,104.9078894,5
1_1_LT51260521993002_0_0,599,0,875,11.59833286,104.9175363,0.36211032,0.3629274,2272,1062,1733,1064,NA,11.59833286,104.9175363,1
1_1_LT51260521993002_0_1,480,1,783,11.54489019,104.9390123,0.7469671,-0.16348548,504,701,108,73,NA,11.54489019,104.9390123,2
1_1_LT51260521993002_0_2,478,0,692,11.51802754,104.9263632,0.65841585,0.31716907,1005,521,410,207,NA,11.51802754,104.9263632,3
1_1_LT51260521993002_0_3,478,0,737,11.5031066,104.9310436,0.6081176,0.7064356,3447,593,1857,840,NA,11.5031066,104.9310436,4
1_1_LT51260521993002_0_4,467,0,656,11.64526631,104.9078894,0.3930664,0.6363636,2853,634,2364,1243,NA,11.64526631,104.9078894,5
1_1_LT51260521993034_0_0,475,0,681,11.64526631,104.9078894,0.3728557,0.61101246,2721,657,1849,1243,NA,11.64526631,104.9078894,5
1_1_LT51260521993034_0_1,742,0,1031,11.59833286,104.9175363,0.32771155,0.3728202,2283,1043,1791,1156,NA,11.59833286,104.9175363,1
1_1_LT51260521993034_0_2,578,1,764,11.54489019,104.9390123,0.6905767,-0.09214502,601,723,214,110,NA,11.54489019,104.9390123,2
1_1_LT51260521993034_0_3,580,0,765,11.51802754,104.9263632,0.6345618,0.5859375,2639,689,1296,590,NA,11.51802754,104.9263632,3
1_1_LT51260521993034_0_4,532,0,763,11.5031066,104.9310436,0.57177085,0.6800931,3608,687,2087,983,NA,11.5031066,104.9310436,4
1_1_LT51260521993050_0_0,906,0,1120,11.59833286,104.9175363,0.2533986,0.3358447,2305,1146,1904,1373,NA,11.59833286,104.9175363,1
1_1_LT51260521993050_0_1,721,1,951,11.54489019,104.9390123,0.6296296,-0.053488374,814,906,282,185,NA,11.54489019,104.9390123,2
1_1_LT51260521993050_0_2,681,0,854,11.64526631,104.9078894,0.40268123,0.5315804,2825,864,2045,1203,NA,11.64526631,104.9078894,5
1_1_LT51260521993050_0_3,699,0,952,11.51802754,104.9263632,0.5180846,0.54765,2980,871,1784,946,NA,11.51802754,104.9263632,3
1_1_LT51260521993050_0_4,680,0,910,11.5031066,104.9310436,0.46446133,0.5791757,3276,873,2263,1198,NA,11.5031066,104.9310436,4
1_1_LT51260521993066_0_0,685,0,895,11.64526631,104.9078894,0.49725577,0.6226505,3410,793,2081,1145,NA,11.64526631,104.9078894,5
1_1_LT51260521993066_0_1,831,0,1139,11.59833286,104.9175363,0.25229236,0.32446662,2390,1219,1946,1427,NA,11.59833286,104.9175363,1
1_1_LT51260521993066_0_2,562,1,732,11.54489019,104.9390123,0.6702509,0.026431719,699,663,271,138,NA,11.54489019,104.9390123,2
1_1_LT51260521993066_0_3,644,0,978,11.51802754,104.9263632,0.51513773,0.58968234,3328,859,2053,1065,NA,11.51802754,104.9263632,3
1_1_LT51260521993066_0_4,664,0,977,11.5031066,104.9310436,0.37316054,0.51895046,3126,990,2512,1427,NA,11.5031066,104.9310436,4
1_1_LT51260521993098_0_0,20000,4,6870,11.59833286,104.9175363,0.24111739,0.031059384,7353,6910,5625,4496,NA,11.59833286,104.9175363,1
1_1_LT51260521993098_0_1,20000,4,6416,11.54489019,104.9390123,0.32769185,0.03299531,6825,6389,4752,3456,NA,11.54489019,104.9390123,2
1_1_LT51260521993098_0_2,20000,4,4716,11.64526631,104.9078894,0.33350396,0.045554888,5210,4756,3746,2604,NA,11.64526631,104.9078894,5
1_1_LT51260521993098_0_3,20000,4,5159,11.51802754,104.9263632,0.14808314,0.09671726,6214,5118,5496,4611,NA,11.51802754,104.9263632,3
1_1_LT51260521993098_0_4,20000,4,4381,11.5031066,104.9310436,0.18196958,0.0992256,5323,4362,4415,3684,NA,11.5031066,104.9310436,4
1_1_LT51260521993114_0_0,2101,4,2461,11.51802754,104.9263632,0.31650263,0.3,4615,2485,3366,2396,NA,11.51802754,104.9263632,3
1_1_LT51260521993114_0_1,616,0,974,11.5031066,104.9310436,0.40767136,0.5585983,3358,951,2608,1413,NA,11.5031066,104.9310436,4
1_1_LT51260521993114_0_2,759,0,976,11.59833286,104.9175363,0.3970588,0.45993415,2660,984,1744,1148,NA,11.59833286,104.9175363,1
1_1_LT51260521993114_0_3,606,1,823,11.54489019,104.9390123,0.7245902,0.033398822,789,738,220,126,NA,11.54489019,104.9390123,2
1_1_LT51260521993114_0_4,455,0,767,11.64526631,104.9078894,0.68702716,0.78067786,4571,563,2134,848,NA,11.64526631,104.9078894,5
1_1_LT51260521993146_0_0,966,0,1289,11.64526631,104.9078894,0.48936942,0.5537441,4098,1177,2604,1405,NA,11.64526631,104.9078894,5
1_1_LT51260521993146_0_1,453,0,800,11.51802754,104.9263632,0.6557734,0.72766536,3800,599,1888,790,NA,11.51802754,104.9263632,3
1_1_LT51260521993146_0_2,435,0,764,11.5031066,104.9310436,0.5,0.6530459,3297,692,2248,1099,NA,11.5031066,104.9310436,4
1_1_LT51260521993146_0_3,742,0,1103,11.59833286,104.9175363,0.3824593,0.45445898,3058,1147,1962,1366,NA,11.59833286,104.9175363,1
1_1_LT51260521993146_0_4,625,2,989,11.54489019,104.9390123,0.4521964,-0.2172702,562,874,264,212,NA,11.54489019,104.9390123,2
1_1_LT51260521993162_0_0,1429,4,1615,11.59833286,104.9175363,0.30684668,0.341251,3388,1664,2512,1797,NA,11.59833286,104.9175363,1
1_1_LT51260521993162_0_1,1014,0,1397,11.54489019,104.9390123,0.3569762,-0.009536785,1454,1482,952,689,NA,11.54489019,104.9390123,2
1_1_LT51260521993162_0_2,599,0,889,11.51802754,104.9263632,0.5928097,0.68569064,4076,760,2002,1042,NA,11.51802754,104.9263632,3
1_1_LT51260521993162_0_3,355,0,455,11.5031066,104.9310436,0.62148553,0.61403507,1932,462,978,451,NA,11.5031066,104.9310436,4
1_1_LT51260521993162_0_4,1238,4,1396,11.64526631,104.9078894,0.3374136,0.417748,3387,1391,2274,1678,NA,11.64526631,104.9078894,5
1_1_LT51260521993178_0_0,1322,4,1643,11.59833286,104.9175363,0.43644154,0.3839198,3520,1567,2118,1381,NA,11.59833286,104.9175363,1
1_1_LT51260521993178_0_1,1477,4,1829,11.54489019,104.9390123,0.44437578,0.07079038,2337,2028,1286,899,NA,11.54489019,104.9390123,2
1_1_LT51260521993178_0_2,1673,4,1903,11.51802754,104.9263632,0.4900039,0.35387355,3801,1814,1983,1301,NA,11.51802754,104.9263632,3
1_1_LT51260521993178_0_3,1517,4,1791,11.5031066,104.9310436,0.5056991,0.37939435,3963,1783,2090,1301,NA,11.5031066,104.9310436,4
1_1_LT51260521993178_0_4,805,4,1116,11.64526631,104.9078894,0.56232566,0.54541594,3641,1071,2038,1020,NA,11.64526631,104.9078894,5
1_1_LT51260521993194_0_0,2671,4,2899,11.51802754,104.9263632,0.33413032,0.22975206,4464,2796,2803,2228,NA,11.51802754,104.9263632,3
1_1_LT51260521993194_0_1,20000,4,4589,11.5031066,104.9310436,0.18473652,0.11696964,5868,4639,4615,4038,NA,11.5031066,104.9310436,4
1_1_LT51260521993194_0_2,3425,4,3479,11.64526631,104.9078894,0.3116662,0.13204312,4621,3543,3170,2425,NA,11.64526631,104.9078894,5
1_1_LT51260521993194_0_3,3495,4,3624,11.59833286,104.9175363,0.24220431,0.11983521,4621,3632,3354,2819,NA,11.59833286,104.9175363,1
1_1_LT51260521993194_0_4,2171,4,2459,11.54489019,104.9390123,0.3644394,0.076098606,3012,2586,1778,1403,NA,11.54489019,104.9390123,2
1_1_LT51260521993226_0_0,20000,4,6920,11.59833286,104.9175363,0.4900775,0.05768715,7884,7024,4364,2698,NA,11.59833286,104.9175363,1
1_1_LT51260521993226_0_1,20000,4,4705,11.54489019,104.9390123,0.45046964,0.09896575,5791,4748,3562,2194,NA,11.54489019,104.9390123,2
1_1_LT51260521993226_0_2,20000,4,7594,11.64526631,104.9078894,0.6866388,-0.415328,8262,20000,2863,1535,NA,11.64526631,104.9078894,5
1_1_LT51260521993226_0_3,3558,4,3815,11.51802754,104.9263632,0.38810366,0.11402576,4714,3749,3149,2078,NA,11.51802754,104.9263632,3
1_1_LT51260521993226_0_4,20000,4,4385,11.5031066,104.9310436,0.3403423,0.11320946,5482,4367,3743,2698,NA,11.5031066,104.9310436,4
1_1_LT51260521993306_0_0,436,0,644,11.64526631,104.9078894,0.55953306,0.6859226,3006,560,1883,849,NA,11.64526631,104.9078894,5
1_1_LT51260521993306_0_1,544,0,832,11.59833286,104.9175363,0.4381271,0.53846157,2580,774,1753,1008,NA,11.59833286,104.9175363,1
1_1_LT51260521993306_0_2,562,1,910,11.54489019,104.9390123,0.7373212,-0.23787792,668,1085,144,101,NA,11.54489019,104.9390123,2
1_1_LT51260521993306_0_3,773,1,1218,11.51802754,104.9263632,0.70596796,-0.35886213,586,1242,117,101,NA,11.51802754,104.9263632,3
1_1_LT51260521993306_0_4,385,1,598,11.5031066,104.9310436,0.9100205,0.008639309,467,459,64,22,NA,11.5031066,104.9310436,4
1_1_LT51260521993322_0_0,624,0,888,11.59833286,104.9175363,0.39797068,0.5030303,2480,820,1823,1068,NA,11.59833286,104.9175363,1
1_1_LT51260521993322_0_1,583,2,928,11.54489019,104.9390123,0.66972476,-0.27054107,546,951,154,108,NA,11.54489019,104.9390123,2
